label,right_shoulder,left_shoulder
bas,178.07217266627327,178.5082282638491
bas,177.9240610493339,177.40977213647568
bas,177.39072885529535,177.02777978775816
bas,176.99279824669426,178.10115628354748
bas,177.27945837500107,177.33633941156467
bas,177.84350410291302,178.13400080973474
bas,176.51563650621299,177.72526524603418
bas,175.9900069800782,176.94455976152236
bas,179.10507051047693,178.76878380078188
bas,179.44895247529655,178.7628779729784
bas,179.41714322994136,178.9665021932949
bas,178.5086970343832,178.36810009955894
bas,179.58450814653366,176.86880634836456
bas,170.42906713350163,178.95957010873414
milieu,137.5239615708352,166.58049156658484
milieu,117.77377598996318,157.95827794212258
milieu,114.66335886760497,152.13475211316216
milieu,95.20561239262607,130.1460183060545
milieu,99.11482514928736,101.79641577726444
milieu,41.720501280710664,22.079092016285646
haut,13.794641630807309,1.0006164414922532
haut,15.316255747219774,19.08216465062694
haut,11.264273986699791,11.503460210638409
haut,9.507491106012585,11.214169216937181
haut,12.196031075003372,11.768047648572889
haut,14.034747142227282,12.06147920670786
haut,13.273799985439044,13.746747296147063
haut,11.590873682945755,12.250061334316511
haut,11.690681652802343,13.177657745593626
haut,11.938745473273418,11.28969826555609
haut,12.640787484645307,12.156241768632848
haut,13.558488037192243,9.56499863764254
haut,12.539953372244025,9.748647052644984
haut,12.55151174136055,8.875030277763079
haut,11.452937933056093,11.363999091843503
haut,10.929332660570346,10.692864226550123
haut,10.646739901151347,11.27454267452442
haut,14.145607460207154,14.94740914998786
haut,14.162281026207886,14.583763885916246
haut,12.609816574483778,14.734017068459533
milieu,43.15348007682503,96.29200274085214
milieu,56.5572556901707,54.45971630296844
milieu,99.65951252075442,114.8254571358154
milieu,87.27856666797953,96.40223064956552
milieu,117.72704495519318,84.94288194180173
milieu,131.29090969428066,162.55311400454616
bas,173.93953458498828,173.9608469201415
bas,172.68919598929344,174.4648709229604
bas,176.65955593194752,176.78727128984065
bas,176.77915671503655,178.51152587709456
bas,178.0956166173358,178.38446237698324
bas,176.8727945009615,178.15157096704456
bas,176.98983395809122,179.15853407394485
bas,177.7242958323724,177.38148898557907
bas,177.05878484391425,178.39738585491062
bas,177.33899983480998,178.70468466955387
bas,177.2333042360078,178.59583325695795
bas,178.49834438954127,178.75616272154122
bas,178.05607665551736,179.354571730302
bas,178.75844385456415,179.2450038350679
bas,178.5625003512225,178.26479491757428
bas,179.34190497147748,178.71101189068952
bas,178.0150860210417,178.67522026129473
bas,178.30270638702797,178.24806681101916
bas,178.44791120173713,179.4444717969793
bas,167.6502005715175,160.19226082017974
bas,164.8061981485764,154.2882433832759
milieu,128.59526511206292,122.66046622806138
milieu,101.65600055949409,93.87052029876585
milieu,84.1935128369183,69.68607955251042
haut,28.579314403507404,51.64798372029533
haut,18.58343719604375,39.964232524142844
haut,15.143649324740823,36.78826284856063
haut,7.583088547520776,30.0747706551569
haut,17.129327492261034,25.09559468217521
haut,2.3321372223715318,21.71069491687404
haut,2.8772530362599444,20.374797802945853
haut,5.000157918187849,21.570834934506905
haut,14.503856552380828,28.723756782729403
haut,12.69290305460051,31.123966463778192
haut,17.927257467593254,38.40295492607973
milieu,42.14286744958844,55.033455905119595
milieu,68.2364905704164,90.22953435713625
milieu,118.94667433921609,123.79219056580514
milieu,147.69614818123824,142.62044499003088
bas,164.71533601021912,156.7009860920073
bas,168.73202111338435,158.99847091456598
bas,176.63252209292608,163.85960577646702
bas,179.04465116843485,165.45796509374168
bas,178.5838399568171,165.41170846806276
bas,179.26008106680422,163.9326047410441
bas,179.28498618536054,165.00269478323486
bas,176.0912674577176,164.38745966965286
bas,171.55188546044434,160.83588069798276
bas,167.3660024294952,156.27439959267403
milieu,147.0100288537472,137.7423029364133
milieu,145.79587048841472,102.27584679463749
milieu,46.68632870216154,68.73149203075455
milieu,53.03059006646966,59.058389937248506
haut,14.939619819781456,33.86025995502585
haut,20.255468440618042,26.232899909984717
milieu,72.43969460815822,23.889549536087777
haut,0.7101878752091105,18.39228893469173
haut,4.813720180218327,19.502779406237284
haut,13.652686662450217,29.408063783143295
haut,15.58999663393002,34.08118711151113
milieu,50.829030834586824,85.2475803329947
milieu,74.63118170228128,97.36902282477485
milieu,137.45657486260487,131.9691339638583
milieu,145.79634332350054,143.0264002114139
bas,170.8479419217843,162.31494714943727
bas,174.03594982846036,164.12153966867166
bas,177.60716852968574,165.0669423140869
bas,179.31182425160574,167.53174541593881
bas,179.36603499198964,165.17774350703735
bas,179.3071106712538,166.18862103231854
bas,179.3055779452546,165.5786441286738
bas,178.5895436766267,164.28510369054155
bas,176.11423383486314,162.20221468357528
bas,170.6282674455919,159.1537061349028
bas,163.39425600240324,149.2872954207909
milieu,129.19589179621244,130.49965540519358
milieu,108.99029483635942,102.38138338648183
haut,20.555631928924896,38.26531140464272
haut,18.149286591409158,34.474048681497784
haut,12.911203119692411,29.461452114057803
haut,6.252043048536005,22.29735657382146
haut,5.2511889039640725,17.97363840239419
haut,3.888431223293019,16.128916942407752
haut,7.088825431060504,17.45273559857911
haut,9.80264027847813,24.75339855247216
haut,15.99046655007683,28.999603744782313
milieu,65.55088390159843,69.13498938117111
milieu,46.88050634841192,90.12105716675791
milieu,122.35630392315105,126.37364245597513
milieu,142.7479409879059,135.49223050288924
bas,170.7447194414895,157.39124595552238
bas,175.5695097545246,161.7208916782106
bas,178.5270598410835,164.8857278378435
bas,178.80549422667565,167.00925553022137
bas,177.70610362246003,165.2203728414419
bas,176.61708298683322,165.99616815482432
bas,177.74653981638423,166.076759805305
bas,41.37357461857677,154.14536909711572
milieu,142.34844889542265,131.42682247519747
milieu,115.01525848484009,119.10576794909706
milieu,85.8274983825899,103.62356532169716
milieu,99.02315339741692,98.69230941934283
milieu,94.03371087755507,98.52459762072358
milieu,60.782869042350825,82.48159159408043
milieu,56.20774708127167,72.57442733153171
milieu,51.26185449485104,67.59593281311378
milieu,51.4727311751823,62.747633221633386
milieu,52.328277694555574,61.08512962289412
milieu,46.005859963085236,57.66918274041668
milieu,50.01436670596044,56.91294667660903
milieu,42.33779265451645,54.58167896584444
milieu,41.15760784194052,51.419146051270125
haut,28.420533314558856,40.23397274555994
haut,25.805636492900927,28.22466541975932
haut,17.374204211121533,29.178367745872162
haut,25.385038320813532,32.93337119819139
haut,25.385038320813532,32.93337119819139
haut,25.385038320813532,32.93337119819139
haut,25.385038320813532,32.93337119819139
haut,25.385038320813532,32.93337119819139
haut,25.385038320813532,32.93337119819139
haut,16.237452847838377,27.59864654816553
haut,7.756409352693163,24.950994620159324
haut,21.374272543554856,38.17313189032103
haut,18.697927725524874,34.01154518628927
haut,18.697927725524874,34.01154518628927
haut,18.697927725524874,34.01154518628927
haut,18.697927725524874,34.01154518628927
haut,1.6328612608806194,29.237427903195634
haut,25.420048760718743,34.13588618109588
haut,25.29735034696189,40.997433883192
milieu,40.5796692100431,50.24013889879584
milieu,51.08054114127597,52.28132858909234
milieu,44.50346007583864,54.96495679084696
milieu,44.50346007583864,54.96495679084696
milieu,49.943632423021405,58.1417861296313
milieu,59.25775197836718,64.49837851125326
milieu,54.38636920822794,63.6927075454236
milieu,59.38760966607708,66.6254959317859
milieu,64.17844279861235,66.2601031939902
milieu,70.36888492218795,70.8568621063011
milieu,84.81088004877165,81.18196314874112
milieu,95.80385426727595,89.2282803169116
milieu,106.56137681738952,97.11875064284334
milieu,119.78424007085731,103.35554193239348
milieu,110.61335542054789,103.79260259867957
milieu,131.02902217739933,112.6422976192776
milieu,140.30257013329086,125.0585484885609
milieu,146.55312569140852,134.57712546162367
bas,160.7194207576335,157.7927488618393
bas,160.7194207576335,157.7927488618393
bas,161.39264869607683,162.53468235663078
bas,168.72589978476964,167.65363189779384
haut,5.470165110965313,3.581142926499233
haut,5.527220680807311,3.5856939347527517
haut,5.239478709643612,3.8617580052979017
haut,5.628662191230249,3.610802882642861
haut,5.92654684523451,3.670876435883022
haut,4.895178387865649,4.026228515991879
haut,5.4657914539175065,3.837866849400878
haut,5.843802368655003,3.7259336158299696
haut,5.46798253373683,3.9226112327554223
haut,5.782414716754307,3.245191784917948
haut,6.845065664779791,2.46638668513931
haut,5.873386697621288,5.614599126437321
haut,8.016370327128833,6.6709483037261466
haut,6.135549170395451,5.405472515595879
milieu,62.85584546331083,116.12779023187773
bas,160.88451607263056,175.36944874040552
bas,169.083180126505,163.37453153193135
bas,172.38366545659343,175.45904683804747
bas,174.20435619855863,176.27412887126914
bas,175.9207389096108,177.98498241208816
bas,174.74291884401157,177.36828304715104
bas,175.08014379245125,177.79857809473543
bas,175.84983146359545,178.18103998519098
bas,176.49931974468205,179.31504596230832
bas,176.92243069493853,179.40403642074423
bas,177.27281100861418,179.6363002780996
bas,177.30147550022198,179.48097219793206
bas,177.07722402002204,179.58610750013096
bas,178.08236417044003,179.6324910273377
bas,178.32226676951242,179.07211150470584
bas,178.35887534270572,178.51922925144606
bas,179.20509713891497,178.96663953816227
bas,178.6630443921607,179.62298256669868
bas,178.7628964769991,179.64439773209907
bas,178.5314546867088,179.5869232704189
bas,178.66857317629334,179.6839331565299
bas,178.80167734650846,179.65072248681201
bas,179.0979825993174,179.44793887252473
bas,179.19805046800457,178.5805440302781
bas,178.71012984895,178.7197487917287
bas,178.3604319140819,178.107999306411
bas,178.51364684602552,177.78521912499818
bas,178.2241888994458,177.78229679316155
bas,177.7047450330881,177.4786860351725
bas,176.55920609646373,176.11990549181522
bas,175.43341392589855,175.87181581103917
bas,175.72128254854326,172.69238498046926
bas,175.04471268777593,172.60771596532672
bas,169.53307417820832,170.34314675760982
bas,165.28775099361516,160.05821579919694
milieu,99.01632663685108,146.23980491624758
haut,12.37652396049347,13.736246502787852
haut,14.053871256878594,10.925214045504191
haut,6.403388996438719,6.862320341983077
haut,6.8386340096948395,6.455225231053889
haut,7.872783391672292,5.749736556938417
haut,7.404043521514325,5.656081495909712
haut,6.660903729477392,5.423708603974529
haut,6.473303309111776,5.668165779783121
haut,5.992669015951086,4.1697292488288005
haut,6.040775383336841,3.8537064539918804
haut,5.300397344296358,3.6145843815401806
haut,5.18059616209834,4.236546429781793
haut,5.182686120685061,4.080009755321118
haut,5.16391831353328,3.930351501419109
haut,5.853866867092244,4.179067821673755
haut,7.195993507730637,4.512325943482039
haut,6.4944861959850515,3.540744260319116
haut,6.32003568449744,3.537375773261714
haut,6.820970981996165,5.15517044166838
haut,7.94002957873715,4.620342142085545
milieu,81.74979143887485,149.3201191946749
bas,168.3248815843445,177.0520171182971
bas,164.88436326049543,115.67103684380123
bas,165.5448823510648,165.5333283838417
bas,171.9994229453037,170.90300292595805
bas,176.43384774798582,176.89848661690252
bas,174.54395322901684,177.2655181006565
bas,174.7006577034983,177.6285314241369
bas,175.9809205649251,178.19995993590334
bas,176.7486298412578,179.12519255297883
bas,177.56959932593008,178.33531290521782
bas,176.62823025407025,178.58825621762682
bas,176.61861745737448,179.59933038718495
bas,177.59924962511562,179.3906413140818
bas,178.28920447095248,179.11989531409807
bas,178.53614115376476,179.19981442498494
bas,178.64301344528067,179.29653651222833
bas,178.86451262759726,179.48645282890675
bas,178.6479251765719,179.6576903211515
bas,178.51225712150855,179.68744574911048
bas,178.05523829499936,179.20826055823042
bas,177.54010335086375,179.58837218898742
bas,177.0148480873403,179.34818001876187
bas,177.0996868785948,178.93289187862044
bas,177.04576980700043,178.53321023199172
bas,174.88386902258105,176.60271956709974
bas,174.00324337134623,177.58898173787884
bas,174.64552655675158,176.8463357102643
bas,172.25575955155904,173.4839154915247
bas,162.93648078943335,160.3154452702962
bas,162.6943546936764,175.65044587866385
milieu,106.38710509373037,168.7083649025571
haut,11.634686859759658,10.56418192066925
haut,8.363977461935901,8.21770195200502
haut,7.829277800691952,5.495240287237719
haut,7.014196621076238,6.380620488771187
haut,5.663809850533001,4.163918205576731
haut,5.003480892947641,4.028353484182217
haut,5.206004478001619,3.8710789818929925
haut,5.782483803512121,3.6892703781733482
