label,left_elbow_shoulder_hip,right_elbow_shoulder_hip,right_elbow_angle,left_elbow_angle,wrist,elbow
bas,8.48747860625812,10.304277401141846,179.13332841514938,178.26388412345602,0.7082981771084403,0.8322212399562663
bas,8.576457874919974,10.274132843006383,179.05560066143198,178.38755732386352,0.7047829619188224,0.8300886725850445
bas,8.725402993860278,10.33543110221784,179.1398762622791,178.71053941345937,0.7053411775321848,0.8265667948503963
bas,8.7487174295605,10.482064691032262,179.14121865461988,178.73442595324485,0.7087286395369113,0.8247990835883701
bas,8.840605137153558,10.822702468785508,178.90398089482142,179.03200947449375,0.7058728649808979,0.8163346929685886
bas,8.981342553012999,11.002237939887966,178.49932937159082,179.1608934296867,0.7079440985768318,0.8128955579535739
bas,9.078961262753598,10.980146835906092,178.4734799942691,179.17291068324815,0.7088838755274863,0.8126216867668615
bas,9.070875405422461,11.148380241336989,178.26071573064306,179.080393418079,0.7087316908660648,0.8126154964210132
bas,8.654518574177613,11.290959671830393,178.06167015230113,179.01420290464688,0.7158707331910082,0.8175653510596333
bas,8.836211606558976,11.214351887170158,178.02976216992593,179.17761616886472,0.7137440340840194,0.8128953627404939
bas,8.979026423272055,11.158268918750633,177.90767329114726,179.1339825352123,0.7150878861911193,0.8149370599156738
bas,8.827373405989249,11.056457790894509,178.18006455130953,179.17369107759686,0.7154773020033015,0.8161750047084195
bas,8.939471056506637,11.092292360051738,177.97226489226708,179.18124250715724,0.7183984132727971,0.8159342745340789
bas,8.817104120585519,10.866474240126012,178.09143600474027,178.64841516588825,0.7149203497523103,0.8207408603891532
bas,8.80294701207255,10.791356754186243,178.0514152706224,178.71864516979602,0.7185463255601512,0.8230062090918007
bas,8.792808801450827,10.762068307489434,178.7341504025276,178.52504817200779,0.7095827652370562,0.8226495582023171
bas,8.974100238523505,10.978098597489963,178.3746716917322,178.6231802059283,0.7042316590550021,0.8138246450139976
bas,9.209025896055904,11.854962183794697,176.50474747968957,178.74192207832283,0.6989356719421996,0.7968565811055992
bas,10.04712169957541,12.186187049310576,176.23940576058712,179.0729272866536,0.6915621411871933,0.7835046639755806
bas,10.471451887224509,12.285533302167288,175.53675449565577,178.07094757387563,0.7135795626484227,0.7843415900041101
bas,10.4595261243993,12.442699653932703,175.74884563223574,178.23248208746716,0.7094764464098572,0.7859724145073611
bas,10.779979371002383,12.630515229239766,175.99868472272473,177.92863773109025,0.705093223305868,0.7818340139515789
bas,10.54892742347819,13.234487620720918,175.6586021004,178.18642069333535,0.7063864432173542,0.7819443737120765
bas,11.188861572973858,12.769851026503833,176.70755944093779,178.69568044950663,0.701758712370635,0.7898905983775494
bas,11.203452922785889,13.510609147147067,176.4787390110976,178.6509655401607,0.6849386485837349,0.7777068001055686
bas,11.19394745034281,13.819318157574873,176.87261764260452,178.95168276181272,0.6766658944783667,0.7776783762751601
bas,11.049782796273757,13.728910231726406,175.71579194575517,178.98689470233413,0.6953341386597804,0.7804943980470849
bas,11.127434377773818,13.904797137000859,176.48904475240388,178.88869483879927,0.693746106902365,0.7808988110655913
bas,10.938853183057699,13.743611279578603,177.38411321529026,178.53946269575107,0.6904214515976022,0.7836884533238555
bas,11.7938195475238,14.207745807178371,177.60133766855074,178.49696810002928,0.6952270710537993,0.7764444011636412
bas,11.508287082127245,13.52719030123925,178.7022371625088,178.40671408761608,0.699441112619998,0.7906821122409613
bas,11.93718271785466,13.084521308187888,177.88414858009915,178.1496635312974,0.7110526049991434,0.7859027916932414
bas,11.820956796608302,13.455105854377862,177.50759451298657,174.22818460975154,0.7038852644767138,0.7688896758371638
bas,12.3639623872183,13.595162905098334,175.2015014250722,173.54884580188525,0.7079445916300383,0.7575451426121504
bas,12.429434409705777,14.17546115868452,174.8534752668076,174.5272459274729,0.7014464930597278,0.7476153960140464
bas,12.868290034551956,14.001543627284828,159.1536277289288,173.93329245047346,0.696442772083458,0.7418536328956219
bas,13.643276114638548,14.15795702039477,167.25861425957342,171.45758830065583,0.7113064875405689,0.7401074784637485
haut,11.157920537351615,12.853454043227945,29.286608283479133,9.122218371094467,0.7320844364514486,0.7671466548313107
haut,10.38674993225444,12.66811310030897,25.546395328914315,10.675757189847902,0.705591202440702,0.7650415451071515
haut,10.693675552210507,11.561255423491682,20.005908408919282,10.968573069561758,0.7043337871679743,0.7734965995506334
haut,10.939328930358167,12.595063158144114,12.82824962616412,10.197207970509936,0.7104117268693363,0.7511266418212011
haut,10.893683289222222,12.105265321807144,10.709847053842724,10.04550027115082,0.7142866275224762,0.7541315654053617
haut,11.410861264021893,11.994751985196656,10.628401386393282,9.689217455269912,0.7111694246357771,0.7482068703923603
haut,11.422910425637442,12.863869848580125,8.033887128038865,8.49784915748127,0.7232537353010303,0.7361485134242681
haut,11.583477809838488,12.405498566941695,9.22381556710713,8.352497599994967,0.7179036934462601,0.7382664405172572
haut,11.319268809485315,12.526919097740778,8.608041067351106,8.304752694292631,0.7240811261711937,0.7411582747819123
haut,11.678453638170861,13.378220605279532,8.241689519177621,8.725925401677179,0.7165062470225309,0.7261094217172763
haut,11.832393465410965,12.992117393269812,8.197973393223815,8.136134903770106,0.7191312466087636,0.7251432658832906
haut,11.828134305197292,13.257286712256398,6.923799748958992,8.31882813106528,0.725245631788932,0.7308569590679658
haut,11.390021409010972,13.269079077668154,7.55938825619932,8.621790032920567,0.7214197050156911,0.7320749193934094
haut,11.877753812729678,12.881427808459073,7.154662181906444,9.294663904178565,0.7161478372233242,0.7255255586196142
haut,11.139351289187198,13.39160778400977,7.480688973576115,8.215695311184236,0.72752673357944,0.7355111288515842
haut,11.062525046729137,13.274764399721048,8.0908552449171,7.797498787711345,0.7274242181837081,0.7363352030672417
haut,11.499548941967252,13.695541484706437,8.991467812267942,8.315884416019212,0.7111296400678363,0.7231232195245691
haut,11.852703990134696,13.35071922212178,9.019273493443078,7.71418826963462,0.7172318504950542,0.7240585733321198
haut,11.770297091747183,13.541950627758462,9.51756076144225,8.069188422638117,0.7067905524124124,0.7168711278674265
haut,11.90093284920458,13.294216699392045,9.070637498172418,7.819508985439035,0.7111718839071615,0.716078384488661
haut,11.94604673639723,13.359618315899594,9.079164350926805,7.443665170220592,0.7108741530747272,0.7104530633065398
haut,12.514374103740577,13.191985905013292,9.505181016749122,8.38473809980996,0.6944799867487168,0.6989528331917042
haut,12.244468228262125,13.587372028099416,9.00799139859264,7.842413373576506,0.7072869894781206,0.7057537411709648
haut,12.357383848084337,13.500886426048698,8.805979276524061,7.843147175930337,0.7054127147922216,0.7000377723345559
haut,11.994649642479695,13.745998122253624,9.248023055926186,6.9287485731238645,0.7119429460334975,0.704351211577785
haut,12.031017522082715,13.57716661582082,9.233659734066404,6.80368695025379,0.7130292950824599,0.7054683232260746
haut,12.493720130095985,13.692306746551713,9.144088679930443,7.262068802158963,0.7070141811789955,0.6992678023090959
haut,12.35635545005195,13.245744305724138,9.688303667617477,7.598425887053628,0.7051546251505395,0.7113612869136366
haut,12.273429496920297,13.362377528977142,9.208450761542089,7.851184277924083,0.7063226739408509,0.7101347514018386
haut,12.41962483764526,12.919329152398335,8.463591364301832,7.983414801166821,0.7113622871565253,0.7113054694595987
haut,12.12961675672488,12.708273380581154,9.135191819384875,8.026881004170518,0.7086881150195944,0.7199893798084707
haut,12.082694402685744,12.68478791668706,9.12282796386993,8.50676686775463,0.7044850126475976,0.7202270028992787
haut,11.657816749158401,12.606025867517387,9.334358615880042,7.9380188533030696,0.7109133863019025,0.7256422083624552
haut,11.669980293266658,12.893543371052042,8.68843265603002,8.291798545104855,0.7118518420138544,0.7213639984592832
haut,11.035057006728827,12.09440853757611,8.881104054667086,9.958368238012513,0.7039442543387979,0.7345665223212442
haut,11.484081941297086,12.191274995860514,9.649653476732766,10.96786002206651,0.6935522757379732,0.7320069928244705
haut,10.895888189800385,11.68009661370418,10.521527094994763,11.20303515291545,0.6978602172163171,0.7459437394470116
haut,10.713042163623172,11.290285490137371,8.963410930980892,12.38708483523457,0.712379811414544,0.7631461135558986
haut,10.20751956563466,11.22929750850068,11.072491209649035,15.129428487727854,0.7094015539404959,0.7833573083158731
haut,10.375646362737042,10.843296785424803,13.4408393635422,20.639685419577237,0.7071877613439963,0.7988904742472437
haut,10.679927135601893,10.827673840531197,23.423422772018956,27.50206624787824,0.7144569084785676,0.8049296904037174
haut,12.534950759916198,12.693744145516106,25.196191925020916,36.018397948952625,0.704314507077161,0.7582814524297335
bas,13.499291251627197,13.941210733456645,177.54721466490665,169.75123843365316,0.7024938170579861,0.7475082697294736
bas,12.215406350700487,13.378607716668634,171.69116335127978,166.731739844987,0.689903227821065,0.7707590915203842
bas,11.874278798278512,13.083392741555619,175.51643119290918,168.87990092393068,0.6933702492013709,0.7782375166762816
bas,11.917954223554691,13.356504310835508,176.58999999898313,175.38158482974958,0.6956914094991672,0.7865238076023009
bas,11.623704125378461,12.887374451502696,178.25328915555602,177.31635024876445,0.6948696952624239,0.7953366406423138
bas,11.675849734378009,13.250975557613657,178.6259486286576,178.1317853257478,0.6902976165431668,0.7956698075830037
bas,10.961865289970692,13.468302860330292,178.35346957192968,177.09095147766413,0.6840990698595545,0.7899986763343838
bas,10.62677927327866,13.582369375550531,177.45884124493347,177.3976924944701,0.6945061511529445,0.7951598372179672
bas,10.768437949120282,13.029523974795827,177.64520983914372,177.73333291967313,0.6933624660345502,0.7977128823145905
bas,10.532346332893606,13.121722603525424,176.97152828750967,178.5890341253547,0.6993924108606222,0.796710744114894
bas,10.296900591789418,12.953558384965511,176.99537851972437,178.8374816050182,0.7085767240202538,0.7996725324964216
bas,9.889684704572142,12.976269054810412,177.22662598018005,178.99978254401756,0.7037237983165046,0.7980265635481213
bas,10.285275029408693,12.70635954641539,177.23339523360488,179.0001800055223,0.711121324341011,0.7998049368038946
bas,10.073670293546046,12.187165505264733,177.20112843905352,178.96052966516055,0.7113608744347173,0.7991497640203807
bas,10.481973251546158,11.786668776241463,177.74830002411653,178.73170892041102,0.699526914958684,0.7933404927684145
bas,9.896215961727743,11.673042546258836,178.00364169862388,179.09022492817914,0.7039415261155678,0.8011969877551081
bas,10.150365480341177,12.041239291864951,176.97495268942248,178.49151629916437,0.7111429026695278,0.7942634345405861
bas,9.868991221629534,11.831501274880702,177.00310962892752,178.84574585299012,0.712949823252479,0.7996382194982634
bas,10.052956226145461,11.68481201647054,177.06602972093665,178.6624829248157,0.706972832371255,0.793130081059806
bas,9.507052805092535,11.275287765823395,177.63632129270152,178.9814095087751,0.7141765327448822,0.8048515103891993
bas,9.415960485424062,11.452584716537954,177.64037525105527,178.97447118811306,0.7150189059157783,0.8055400831365052
bas,9.394874285378565,11.019447188958722,177.7180095209722,178.687044766615,0.7254266920598634,0.8093014770591608
bas,9.600122512011154,10.855357012950401,178.17240759581813,179.08238292760277,0.7075453757189988,0.8066031692502984
bas,9.636995616213992,10.908842954276436,177.56414071941492,178.97733044359697,0.7128732529893866,0.8044997240526598
bas,9.56968269299007,10.55800242150127,178.15892054194566,179.01653758343699,0.7154942481546736,0.8111349936346082
bas,9.311138117766763,10.728788416629003,178.07662267835667,178.98088563310782,0.7034498099317644,0.8097678800877965
bas,8.963271817056004,10.580499128293715,178.44395484604823,178.01984017783548,0.7018879749615223,0.8180357398254919
bas,8.923002395306087,10.666279693843427,178.82101151078317,178.3188071576886,0.7006946287248226,0.8171592880283509
bas,8.722875938540103,10.668249175926862,178.67303749271827,177.9230063748388,0.7044924421277201,0.8206222805901754
bas,8.905158144137589,11.007938683865895,177.33757972784852,177.60124478459838,0.7053905791736568,0.8143531708870363
bas,9.285118926975528,11.131187857329842,178.07141954468997,178.70574123362093,0.6987472118707562,0.8071542625691385
bas,9.464748319673545,11.495123284339556,176.9873081471743,179.16080055773176,0.7088643475400568,0.8012747332566699
bas,9.602394370199498,11.103778361103746,177.734861859913,179.11051344049045,0.7103168389486921,0.8055399327856858
bas,9.738399439928259,11.337733104367157,178.22772090750382,179.11712729405343,0.7046471932747258,0.8037185950399934
bas,10.0457759194617,12.094546151413168,176.81325489933968,179.12122559268934,0.7021505173172446,0.7939481060996626
bas,9.793332348385356,11.871550662803172,177.2580319840294,178.95485909208085,0.7066018193013333,0.8026574710494279
bas,9.527982611409525,11.657868238814604,177.27082266692864,178.7470641220446,0.718969970947842,0.8119842256325897
bas,9.257472799096202,11.97611459626247,177.87588083606724,177.29672214878758,0.6994719578530534,0.8123986242682655
bas,9.795429484930594,12.316815325481231,177.1482317843043,178.11310333009592,0.7086193929047357,0.8080309619677485
bas,10.461944726026942,12.818123574027684,177.59596362418526,177.69878317992053,0.6918352550675665,0.7995128566820673
bas,10.498942772238635,12.966236637877419,178.21318803690176,177.3774223185878,0.685419611252869,0.7975480669286829
bas,10.480633912089722,13.541072992476204,177.4921640344245,177.55562558972977,0.6887974158152698,0.791581473512399
bas,10.692730848019261,13.103588838808276,178.66991146584286,177.5551504268062,0.6947154940968653,0.7982508103105869
bas,10.360272294301721,13.603082893875703,178.73125106628567,176.71961202225654,0.6912684292922838,0.8021585844754839
bas,10.846975988992387,14.059084949289868,177.82396378494184,175.71235435150533,0.7004640605677968,0.7835370295506344
bas,11.358254477187222,13.345524370309983,177.48559293990027,172.96501470158373,0.7012267057058398,0.780552378343587
bas,11.431644642537925,13.793974230112093,177.8303454542412,165.01877752901368,0.7035456281642567,0.7715462679134376
bas,12.230171387031207,13.237966132969872,170.64926175119598,165.80212209011938,0.7027860943233216,0.7605500938748098
bas,12.939606251526213,14.493670536837897,171.68108995624266,172.2322411269717,0.705176654737231,0.74710926588432
bas,12.439436218204333,13.715711725187457,159.19174511141495,150.15174301325203,0.6929366182244172,0.7562005552672708
haut,12.304400577149229,13.36930207667535,29.682205688937604,26.74254070243783,0.7125812233833597,0.7570776627768002
haut,10.956272045181619,13.184284691877158,26.10961857021569,25.740571444778062,0.7074812400821674,0.7730194850356177
haut,10.7356742414687,12.479021488301152,20.015347100869025,15.260044382154025,0.7218811263518472,0.7807620187088904
haut,10.49316620067041,11.820568415750335,14.910655576890111,12.574530850303761,0.7181443710183455,0.7819388283237677
haut,10.854151202050902,11.20598154372406,13.457517735474013,12.112101194501534,0.7249438045879137,0.7876607444001024
haut,10.91294400481172,11.317839897339626,10.618088205293374,10.887371737970236,0.7288865809109106,0.7801610494351308
haut,10.407805894301921,13.1608247881181,8.361489463457874,11.493146822018984,0.7224838729622947,0.7561093778671782
haut,11.124926396429526,12.496288654171865,9.125196165447202,10.068023681318929,0.720300617400547,0.7519254928333791
haut,11.513866655954724,12.596580152658653,9.70486316730618,9.333347383364012,0.7079521147406992,0.7340717824079626
haut,11.658196924694181,12.086804217351704,9.333238686486084,8.949493720959643,0.7134115113487948,0.7397459904150842
haut,11.079556548610517,12.49383609041341,8.694592603630538,8.229002492202563,0.7264822755743774,0.7446883982013557
haut,11.267532592881508,13.417576254393705,7.521792086764613,7.924576107154492,0.7273493178687712,0.7274217439728348
haut,10.921121425891414,13.024145009098659,6.759050341364853,8.255370032142743,0.7381166058116669,0.7433613733704951
haut,11.363873662781055,13.1058482242415,7.758465393969534,8.045088284260718,0.7215797854945432,0.7252049911740756
haut,11.8642972985463,12.988080438789293,6.934856544853979,8.943141567791677,0.7216717985907762,0.7234541259681148
haut,11.520419446824835,13.275883698828949,7.708255787822035,7.3477344549409525,0.7295457598928969,0.726162962858054
haut,11.643788737378559,13.217801201593112,6.903801742642662,8.685689731143992,0.720301743509435,0.7190181388749676
haut,11.421983696000341,13.206439151079032,7.776999170257233,8.08691832738027,0.7226775210096481,0.7252428623090389
haut,11.364937648861098,13.321245039690078,7.348377853023198,8.087356754397671,0.728360950950539,0.7284750218440569
haut,11.468485841051232,12.91772746842458,6.690767606953798,7.138916711299803,0.7414960573497068,0.730389267472342
haut,11.82874016525199,13.537790554712572,8.547254936064254,7.587783551396718,0.7197960690466207,0.7219441794172258
haut,12.0562393917227,13.33719660565933,9.318083816491727,7.080096431516207,0.715816006778926,0.7161891315914704
haut,10.950588909769108,12.04729654593932,8.05646278552735,7.004371454851048,0.735684137608413,0.7455410894754635
haut,11.573364345882448,12.374159102431793,8.475608050116644,6.9847657768404945,0.7308005145612256,0.7384520334982705
haut,11.8318627383023,12.579170306251939,8.737786882214118,6.685508452827676,0.7266753917842703,0.7296186367331754
haut,10.824820824833276,12.885425698644523,8.386669645123062,6.429505205482104,0.7340647445831899,0.735683033400263
haut,10.71483140539037,12.943765158628239,8.598924560111016,6.704547446879518,0.7298383369671854,0.7382077453020792
haut,11.014070568920264,13.020579282054856,9.328400917992541,7.032833286089538,0.7161394311464188,0.7293629587104832
haut,11.179378289876441,12.89024538485871,9.260908075317106,7.298534796072138,0.7166765810537041,0.7304508966697304
haut,11.428179184859893,12.868386167596153,8.884739150933871,7.414322816558535,0.7223064815097462,0.7343189541172153
haut,11.46343354755824,12.789028649393366,8.886841085552373,7.623238857252441,0.7220467216603391,0.7341799021951965
haut,11.23060385712951,13.122718105034313,8.806354371968954,8.060795500977077,0.7210099594126654,0.7377827198791965
haut,11.564627263552808,12.506751450579873,9.092970521444977,8.342162336480335,0.7194712193116721,0.7417134160334055
haut,10.736978950452677,12.266180895905745,8.886210178985658,8.650252912882339,0.7254910159977748,0.758679808240918
haut,10.546305944368799,12.287219106428802,9.006688592536618,10.299938390202652,0.7143103321171616,0.7581093280401808
haut,10.595467723935034,12.557029428733069,9.498072827437685,10.316145572156731,0.7063700748696249,0.7467358942454058
haut,11.462273942007041,12.745525318650525,10.433307934627157,11.294954473288897,0.6846438785804868,0.7290453891463242
haut,11.006379185281963,11.718064358484977,10.10400742956517,13.518138337178561,0.6964952220851159,0.7603071877757168
haut,10.90083993207117,11.191210187413068,9.94020986755587,12.657647457316234,0.7120966928307655,0.7700049787902288
haut,10.691411812937142,10.824619251280616,13.866903039631508,14.687511347897113,0.7128449976562413,0.7915951320255088
haut,10.049620576922278,10.763136960395132,17.87438666650904,22.210423130019258,0.7059386800359555,0.807285873369575
haut,10.858716339256313,11.178823072769799,26.01332762884314,35.09349754978077,0.6995345555899111,0.8013258530255158
bas,12.070527633667279,14.054939431569647,171.59462555875663,157.44188131323966,0.6963839800869452,0.7564016760448846
bas,12.131771602313759,13.345131460351153,172.1075055077141,169.00093426610346,0.6942313450882772,0.7690471193631593
bas,11.922673638188984,12.777138744172193,174.79574725694167,172.3967774034984,0.6952619837241332,0.7822530035195038
bas,11.712300187562171,13.090924180392461,178.25393970854444,177.1695145847879,0.7047856420953613,0.7931264481581531
bas,11.059496259039827,13.290535338436863,178.25685328267843,178.03969748669942,0.6892108877386872,0.7957528560010488
bas,11.130606700221445,12.447409302261056,177.64499149788548,177.69250731821953,0.6831643721428132,0.7992137263960718
bas,11.245084974931537,13.658440069621204,177.40262570415445,178.2516663125201,0.6850119972303429,0.7843487623675884
bas,10.402781439518243,13.13732120080664,177.6427014029812,178.74911155874977,0.6942734176178496,0.7922867556402373
bas,10.136569951511852,12.833793547666936,177.77944379171277,178.9237372447813,0.6933432218882079,0.7930001988464898
bas,10.017120205990002,12.623276308303058,177.94670215030678,179.0582132079944,0.697431142179452,0.7952549194551126
bas,9.748342586765732,12.139278918857903,178.36079340941592,179.05747230431396,0.6969538074004193,0.7980402827397457
bas,10.150943671620034,12.42570317666991,177.12436292814647,178.8351570009204,0.6975944962258386,0.7872542604661383
bas,10.515154107431169,11.868380762284058,177.23932537755175,178.36706312520053,0.7007962140602771,0.7869133161544526
bas,10.069853465467897,12.502926709655384,175.528564339662,178.48529389029972,0.7050631753201858,0.781849307374122
bas,9.85218694723534,11.8480157584631,176.84254334923082,178.4017134848053,0.705232499352513,0.7886590969339965
bas,9.826551467153521,11.689520952665882,177.3157507846809,178.41493532660488,0.7080726640876929,0.7918685027954058
bas,9.782790121328585,11.86544785224344,177.19123160658646,178.4084565414171,0.7074052869460425,0.7931435100684213
bas,9.695915745044712,11.18431807433178,177.8958013771384,178.42378183277972,0.7086532180450897,0.7977300510372147
bas,9.545562843982582,10.910471429703408,177.97572154707225,179.08738722554196,0.70753650706001,0.8034631060630358
bas,9.367622569835973,11.310331420592787,177.50072752775418,178.86962132308315,0.7106720383746995,0.7995964979862382
bas,8.772919244298567,10.572856560989175,178.14834592910756,179.02698394673635,0.7210975131999027,0.8189565946704874
bas,8.885547838573345,10.712540330687132,178.31862484204845,179.19377345256865,0.7093169741960701,0.8103483833238735
bas,8.962295680288207,10.732258833425457,178.38974646770998,179.1794176037891,0.7021913655209661,0.8045950075311449
bas,8.635496103346657,10.558391735521754,178.62507163282658,179.08830177379693,0.7052357093870719,0.8120253132762878
bas,8.927373055389124,10.503518714391177,178.786587654688,178.81114618127668,0.6986945581676461,0.811966405639773
