label,left_elbow_shoulder_hip,right_elbow_shoulder_hip,right_hip_knee_angle,left_hip_knee_angle,right_elbow_angle,left_elbow_angle,wrist,elbow
bas,83.8472523761081,nan,nan,nan,76.80803501640118,148.4056489842105,nan,nan
bas,81.72128543541803,nan,nan,nan,55.88151028166754,145.04991901213165,nan,nan
bas,79.39711524924029,nan,nan,nan,43.163643102078986,141.41416146965548,nan,nan
bas,77.75013513921323,nan,nan,nan,35.2776122600305,138.03494896490002,nan,nan
bas,76.47930750775834,nan,nan,nan,30.053725916349453,135.2433406207287,nan,nan
bas,75.61067384120715,nan,nan,nan,27.034611369969138,133.30110082102442,nan,nan
bas,74.5553596337442,nan,nan,nan,25.346242150223727,131.7272265393036,nan,nan
bas,73.11368233686886,nan,nan,nan,24.345628482421073,130.56018289201347,nan,nan
bas,71.85957052857718,nan,nan,nan,22.656598032137314,129.6498745332935,nan,nan
bas,70.73972126367548,nan,nan,nan,21.526909711142864,128.6239327046923,nan,nan
bas,72.80372588478622,nan,nan,nan,34.8509819303663,131.65921803089506,nan,nan
bas,74.23879223224334,nan,nan,nan,37.846318404952086,134.5003255374292,nan,nan
bas,74.47734663299762,nan,nan,nan,75.5722666524022,137.80517616691054,nan,nan
haut,77.4716660043503,nan,nan,165.70436375099698,167.33784744587817,164.62910737731625,nan,nan
haut,77.64106254041504,nan,nan,165.07241304820016,168.0760476015299,165.82658074225313,nan,nan
haut,77.7968369533594,nan,nan,164.75916769029183,168.32474984663386,166.99993042944382,nan,nan
haut,78.3894472541435,nan,nan,164.36095720156706,168.4725588982519,168.31695160666663,nan,nan
haut,79.06176633724264,nan,nan,164.07343481103592,168.42561514112413,169.51394128879343,nan,nan
haut,79.5093229707739,nan,nan,163.9370932000297,168.05418774264567,170.45366034597345,nan,nan
haut,79.63800349806068,nan,nan,164.01538253139188,167.74151511768613,171.18931058135732,nan,nan
haut,79.95231298128388,nan,nan,164.0719853931522,167.60741830446673,171.73519555427671,nan,nan
haut,80.03135596739888,nan,nan,164.1014003682577,167.11120749649533,172.0817617339482,nan,nan
haut,79.93325402141555,nan,nan,164.11305403832395,166.98894711580002,172.24179531718627,nan,nan
haut,79.77468872281865,nan,nan,164.11485897017312,166.93896142626363,172.2656143887286,nan,nan
haut,79.35725793715396,nan,nan,164.47877923813766,167.33288242591806,171.8704380558098,nan,nan
haut,78.82313009706148,nan,nan,164.88332303240637,167.41755149923583,170.84389417604717,nan,nan
bas,67.33652721782057,nan,nan,168.88409165293726,70.22186835530772,125.1865079656023,nan,nan
bas,65.47572457669698,nan,nan,167.3327327419221,59.13648695024715,122.64854844768303,nan,nan
bas,64.03059897470865,nan,nan,166.09356353297707,51.6374481783005,121.27079036764954,nan,nan
bas,62.61679245945378,nan,nan,164.63841167917693,45.58682326965609,119.87677212577081,nan,nan
bas,61.69762914866248,nan,nan,163.52656131689798,41.13152949551574,118.37268727655405,nan,nan
bas,60.60087539698332,nan,nan,162.02696916681458,37.258794012688504,116.79423472182236,nan,nan
bas,60.100032059639915,nan,nan,nan,34.45633813347879,115.46183647340042,nan,nan
bas,59.689843376879324,nan,nan,nan,32.824815124183516,114.24932290817497,nan,nan
bas,59.226058705327596,nan,nan,nan,31.219704508497298,114.34356960581815,nan,nan
bas,58.82129683234793,nan,nan,nan,29.74430467106334,114.59489859283583,nan,nan
bas,58.5759664974158,nan,nan,nan,28.772894547363165,115.93496054437144,nan,nan
bas,57.640268869154,nan,nan,nan,30.225856265690616,118.4002621175116,nan,nan
bas,57.91680892100304,nan,nan,nan,40.731655559504894,121.34148292715723,nan,nan
bas,57.168785262204416,nan,nan,nan,61.98885992732332,124.93347032654128,nan,nan
bas,71.35404304910529,nan,nan,170.36313172166038,65.76612238196016,134.70637439680542,nan,nan
bas,69.76529554327425,nan,nan,168.23054819637883,53.310047146691076,132.30569111998201,nan,nan
bas,67.97788236783094,nan,nan,166.5219115209921,45.95921963607348,129.57574575484387,nan,nan
bas,66.00330324593806,nan,nan,164.37546772231843,41.361161534007515,127.04288931441425,nan,nan
bas,64.65691003863485,nan,nan,162.94273208035742,38.899911576654766,124.73541833760301,nan,nan
bas,63.7749260443121,nan,nan,161.9045926840379,37.451174297475625,122.7332576782653,nan,nan
bas,63.451983742519374,nan,nan,nan,36.10638437476471,121.45051268006611,nan,nan
bas,63.19705753105207,nan,nan,nan,34.45980583172418,121.11981784435807,nan,nan
bas,63.011817193161534,nan,nan,nan,32.973047244702336,121.09739326413143,nan,nan
bas,63.11225415552151,nan,nan,nan,32.06156611716154,120.68357629761714,nan,nan
bas,63.075833544225496,nan,nan,nan,30.84631434626372,121.55797777220978,nan,nan
bas,63.176992619592184,nan,nan,nan,30.083031643956218,124.84435748644431,nan,nan
bas,63.891163076795635,nan,nan,nan,31.00147408517759,128.79529272320835,nan,nan
bas,33.58517501604999,nan,nan,nan,77.1509036071947,107.0769954720649,nan,nan
bas,31.29128974815677,nan,nan,nan,74.73725098865066,104.5973494386278,nan,nan
bas,29.15105173702693,nan,nan,153.57904151499676,71.75267660043536,101.48926722452072,nan,nan
bas,27.23572333695342,nan,nan,152.36059330279295,68.5606128796518,98.08010113930476,nan,nan
bas,25.435130134504984,nan,nan,151.24831582545457,65.28683898253684,94.84391603339925,nan,nan
bas,25.39497364660781,nan,nan,150.68528648247965,62.69281093139424,91.95105148792325,nan,nan
bas,26.617144272014333,nan,nan,150.8183600340062,60.576670453953355,89.50893594249435,nan,nan
bas,30.143393069285032,nan,nan,151.2199012380814,58.85983733375493,87.49492394128232,nan,nan
bas,33.22179309511571,nan,nan,151.5488127782814,57.42712259403615,85.9871094044548,nan,nan
bas,35.461101720671856,nan,nan,151.96173428462322,56.186351052159026,84.62261486621874,nan,nan
bas,37.203275397410735,nan,nan,152.36308972784073,55.12347069662583,83.40482778276292,nan,nan
bas,39.045628427877595,nan,nan,152.78534154114365,54.36513504444596,82.40507286468646,nan,nan
bas,39.03997018444567,nan,nan,152.8123976417513,53.94894859791778,81.56297774125719,nan,nan
bas,38.26756669256699,nan,nan,152.72556874641955,53.69512628456635,80.86011652334678,nan,nan
bas,37.96726456513507,nan,nan,153.00107812401086,54.02534236129944,80.67491283252656,nan,nan
bas,35.7101064223778,nan,nan,152.57587020571464,55.80980904175711,81.20691126806332,nan,nan
bas,33.16349411065549,nan,nan,152.98277892068737,62.97717559270909,85.16146785970274,nan,nan
bas,32.886913291799075,nan,nan,154.06547085394809,72.87277050768722,90.40918465605381,nan,nan
haut,65.32109594413328,nan,nan,163.35703250799995,167.62189498796496,168.96625117806005,nan,nan
haut,65.50847594758945,nan,nan,163.55182757560354,168.10961631835994,169.32170964522263,nan,nan
haut,65.64431396462928,nan,nan,163.72614060143962,168.46402075109208,169.57204420972107,nan,nan
haut,65.60368538007016,nan,nan,163.84203474497545,168.39057814830272,169.42038737337003,nan,nan
haut,65.30053706833014,nan,nan,163.9195542325027,167.653419595481,168.6871245865595,nan,nan
bas,51.802039019289865,nan,nan,161.43961969919636,76.07814184465519,94.98823959274662,nan,nan
bas,48.902043971215434,nan,nan,159.94946080692384,69.06601635335265,89.55708758671335,nan,nan
bas,46.012482942589564,nan,nan,158.69610346241896,63.79121608950526,84.5218366670296,nan,nan
bas,40.798866078337404,nan,nan,156.0291801889394,58.37629209923038,80.278382092658,nan,nan
bas,35.80430649785978,nan,nan,153.54474140805124,54.27491117405336,76.75749732132653,nan,nan
bas,31.08802549302312,nan,nan,150.71882680661375,51.58158679705867,74.48187955157645,nan,nan
bas,28.62313574453775,nan,nan,149.02842899836565,50.2891872654706,73.17848136950575,nan,nan
bas,26.86195805805909,nan,nan,147.83752010251044,49.8369347507782,72.50741382582088,nan,nan
bas,28.463189057015676,nan,nan,148.0745582696922,49.87606063916081,72.56483330592722,nan,nan
bas,26.775414808311417,nan,nan,148.131175269669,49.99855548445696,73.04816487008705,nan,nan
bas,26.41742226616983,nan,nan,148.25526130865552,50.205623729946694,73.38146363196685,nan,nan
bas,28.600696690060218,nan,nan,149.7279249263479,52.49761604399455,76.09344308285534,nan,nan
bas,27.63469264174867,nan,nan,150.9585660245735,58.500015375210836,81.05072386329819,nan,nan
bas,26.77992051505804,nan,nan,151.62190187901692,68.22254051168012,86.7584689652788,nan,nan
bas,27.095259734532004,nan,nan,152.27963348504673,79.52085872416971,91.38006016727418,nan,nan
haut,65.00466490834863,nan,nan,164.86608683077378,167.27861217356084,168.95236573077008,nan,nan
haut,65.30593081286726,nan,nan,165.15569443127634,167.93028351889373,169.5669782441236,nan,nan
haut,65.67894062361718,nan,nan,165.43182530255356,168.40376804040173,170.13934561075988,nan,nan
haut,66.0013427230389,nan,nan,165.69297299011657,168.80212079931684,170.59445232967622,nan,nan
haut,66.23316759476002,nan,nan,165.89090635039096,169.15382715074514,170.93492740449628,nan,nan
haut,66.36913929003984,nan,nan,166.04573046530916,169.56796618775556,171.190172739957,nan,nan
haut,66.45127833820553,nan,nan,166.15436477851583,169.94080037400613,171.3728826870918,nan,nan
haut,66.4926818541037,nan,nan,166.22581408549226,170.26720576795879,171.49933037990172,nan,nan
haut,66.4950585371361,nan,nan,166.2976470598927,170.54154693814198,171.59331583965283,nan,nan
haut,66.49174155112264,nan,nan,166.35801544970028,170.76600910265415,171.6534360497741,nan,nan
haut,66.4716799840605,nan,nan,166.41421299009366,170.91105551896402,171.65404418869937,nan,nan
haut,66.37681031932364,nan,nan,166.46333696303645,170.87117931974876,171.49074586942373,nan,nan
haut,66.26311293799336,nan,nan,166.51436797712512,170.74824257005415,171.27489173438443,nan,nan
haut,66.02611479173373,nan,nan,166.56592553319226,170.40131227949115,170.78128093066957,nan,nan
haut,65.46816545549626,nan,nan,166.31499176312843,168.97189310081984,168.99062688602217,nan,nan
bas,50.21193373077694,nan,nan,160.54605552816457,72.9054686109801,91.3729187643853,nan,nan
bas,47.943499617558075,nan,nan,158.7876906987569,65.82876995910793,86.42715694983778,nan,nan
bas,41.23349605673353,nan,nan,156.25269988069988,60.244138484951684,82.26839969512315,nan,nan
bas,35.35111229340605,nan,nan,153.49941222636724,55.53795387237341,78.61986169274849,nan,nan
bas,31.8567520042585,nan,nan,151.8077550067215,52.72509763414794,76.23860848187225,nan,nan
bas,29.782847930228044,nan,nan,150.58818894839808,51.048429589977005,74.88436666877911,nan,nan
bas,29.002503148107014,nan,nan,150.00887568796125,50.144945352474195,74.48052330140189,nan,nan
bas,28.64271483205495,nan,nan,149.68782422703325,50.93164201638221,75.08570736581237,nan,nan
bas,27.38576171807954,nan,nan,149.66047639685752,53.46121778030699,76.33751298975561,nan,nan
bas,24.34497249775667,nan,nan,150.35508484000923,59.01627018100392,79.26337249173895,nan,nan
bas,22.581360862246086,nan,nan,151.3527939886036,64.47160983990939,82.03075651621941,nan,nan
bas,20.41961199745654,nan,nan,152.1020449870347,71.69329919393601,86.04360190146647,nan,nan
haut,81.33456493413814,nan,nan,141.3194843564269,168.15823404438152,168.57080480175202,nan,nan
haut,81.44425809803978,nan,nan,142.25801549979874,168.92801785711254,169.31377269519575,nan,nan
haut,81.26413508332553,nan,nan,143.69485363516313,169.2713684244438,169.645908339581,nan,nan
haut,80.95834347895916,nan,nan,144.78259765642662,168.97931527739462,169.26741553610492,nan,nan
haut,80.5597894339389,nan,nan,145.69723422425508,168.54529402129404,168.7450829955134,nan,nan
haut,80.08337920160534,nan,nan,146.5205911517512,167.5984167227064,167.8112652064253,nan,nan
haut,67.87886433534074,nan,nan,160.19961412540619,167.19201991150777,166.62609258990202,nan,nan
haut,68.23767214593224,nan,nan,160.37288651776254,167.8262462470735,167.0455204265165,nan,nan
haut,68.64176749028552,nan,nan,160.635051374682,168.37176637087737,167.47794018684647,nan,nan
haut,69.11747466066892,nan,nan,160.91928447755916,168.79157692445773,167.928186908752,nan,nan
haut,69.52690449845294,nan,nan,161.31386921082247,169.11072873620432,168.35809113079466,nan,nan
haut,69.78174861593445,nan,nan,161.70303589961614,169.41713755595936,168.78494855143367,nan,nan
haut,69.94603156608467,nan,nan,162.0769095720136,169.58147190365534,169.16877922409498,nan,nan
haut,70.10308548275412,nan,nan,162.36997905269274,169.67535039611,169.49122081952547,nan,nan
haut,70.27473803624207,nan,nan,162.55412794753235,169.66440512682155,169.7759753502306,nan,nan
haut,70.43167462843705,nan,nan,162.6913577684283,169.42602339236433,169.9898484720171,nan,nan
haut,70.52761967370147,nan,nan,162.8087901770449,169.07475585275319,170.1223081386348,nan,nan
haut,70.52052843756967,nan,nan,163.03097557440964,168.34196323393277,170.0018263405986,nan,nan
haut,70.77127903434065,nan,nan,162.86397257169395,166.93376435388163,169.7293353981931,nan,nan
haut,73.57850244427155,nan,nan,151.8508294793035,167.10985713529766,166.1829225778565,nan,nan
haut,74.3135223868901,nan,nan,151.92702923088075,167.6451616223748,166.75216988063355,nan,nan
haut,75.01086363543546,nan,nan,151.978323836915,168.16698624492489,167.38557725767348,nan,nan
haut,75.55799423147845,nan,nan,152.17624084211758,168.63070867523618,168.03855574002188,nan,nan
haut,76.12358845789214,nan,nan,152.3161682046486,169.10511998416428,168.64878021064825,nan,nan
haut,76.63241435792757,nan,nan,152.44548975459128,169.54685534164918,169.20400258323718,nan,nan
haut,77.02690383989061,nan,nan,152.66438608539775,169.95187292989155,169.7536856132148,nan,nan
haut,77.28434130651168,nan,nan,152.91070666387094,170.29022243239692,170.28220760754243,nan,nan
haut,77.42461268855294,nan,nan,153.1839371418872,170.60574392264786,170.756398425371,nan,nan
haut,77.49927877507206,nan,nan,153.42384753166655,170.86083884539806,171.16174782989484,nan,nan
haut,77.47182902653329,nan,nan,153.7086918580971,170.9840151180038,171.4526581964234,nan,nan
haut,77.39178273494845,nan,nan,154.00385237541806,171.0394385309535,171.65078949971397,nan,nan
haut,77.19783063118264,nan,nan,154.32470762541524,170.8856841673311,171.7480590828705,nan,nan
haut,76.63144028611127,nan,nan,154.77765288327785,169.5447099740031,171.37794140355612,nan,nan
haut,75.90388250041653,nan,nan,155.6230703733727,167.53383586897033,170.64158561925467,nan,nan
haut,70.49369522481352,nan,nan,167.53862849254415,176.0965103301081,164.76377304382336,nan,nan
haut,78.18177278378826,nan,nan,164.81988950220727,176.0064745017539,163.84995265218657,nan,nan
haut,83.26220868255669,nan,nan,157.81323190747713,176.00548336178795,167.04951636713778,nan,nan
haut,86.40280628334216,nan,nan,154.0099905182542,175.7866408605736,168.87847637189864,nan,nan
haut,90.51755283373681,nan,nan,nan,175.20773646042554,167.1180357855317,nan,nan
haut,93.10222797370659,nan,nan,nan,174.58585444710698,168.0648530067987,nan,nan
haut,94.68451459683436,nan,nan,nan,173.93636619140324,168.4810129589866,0.5651786737998454,nan
haut,97.67195029226073,nan,nan,nan,173.2230167341227,168.22129246349556,0.5651541289641319,nan
haut,99.78644538249603,nan,nan,nan,172.23725510752132,166.62479164099616,0.5525958550294119,nan
haut,101.44217732716527,nan,nan,nan,170.84599668739196,165.96854291476788,0.5468436011187673,nan
haut,104.79916670935813,nan,nan,nan,169.59412315959906,164.50670712756698,0.5430459992776162,nan
haut,107.74179859650904,nan,nan,nan,168.51493090899524,163.5013681006845,0.539945293723796,nan
haut,109.23001159088484,nan,nan,nan,167.57595100981618,162.81295343397736,0.5374813579277318,nan
bas,58.59272153308329,44.4790022120176,nan,nan,79.47421004259311,87.90726577034067,0.5129547871429493,0.5439140001453788
bas,57.047362194325466,42.45486301817694,nan,nan,70.4072822767598,82.55318488267517,0.5114376606368296,0.5453479715717977
bas,55.49139153629342,41.63470111294187,nan,nan,64.40619112557305,77.81159046618086,0.508622384786385,0.5453993412652542
bas,52.16871678392786,41.46497873369173,nan,nan,59.64022403343273,73.91389309123366,0.5041627670873745,0.5435934697757991
bas,51.490756290395076,41.70612776440777,nan,nan,56.868028223431246,71.77423149389185,0.5008788767500592,0.5431214583305831
bas,50.82768650200574,41.97894555151066,nan,nan,53.92744100780788,69.78484282069235,0.498931337713734,0.543684090728246
bas,50.47035752364432,43.117967055247654,nan,nan,51.14289983858194,66.83583104122602,0.49586337179082385,0.543017638357398
bas,50.85065894565043,nan,nan,nan,49.788228629011456,64.49410436877136,0.49308892245172675,nan
bas,51.676270509686496,nan,nan,nan,49.97205046657281,64.73610000449312,0.4880927058519043,nan
bas,51.962288772230536,nan,nan,nan,50.35269169134724,65.01741254211521,0.4818193233273932,nan
bas,51.995131266419904,nan,nan,nan,50.791034836997945,64.663970230459,0.4748950444924601,nan
bas,54.34861456119474,nan,nan,nan,51.357525761638215,71.39897703436273,0.46936182561771317,nan
bas,59.40181521187583,nan,nan,nan,51.211595248310545,79.88766397875267,0.46391751340503057,nan
bas,63.145072184545946,nan,nan,nan,50.99102119062748,81.08197520497302,0.45983786413660455,nan
bas,65.90722885252573,nan,nan,nan,51.0968569593525,75.41249967616707,0.45234992187935835,nan
bas,69.61886024255041,nan,nan,nan,49.243069128087406,78.53246474788209,0.45139024794210914,nan
bas,68.63469063035653,nan,nan,nan,46.25873989720463,72.96978140584062,0.45461286933034106,nan
bas,68.78354322985436,nan,nan,nan,41.9399681604999,66.00579304508018,0.4645080312361893,nan
bas,67.63768596731833,nan,nan,nan,39.110208112107806,61.39850781497406,0.47328971504957745,nan
bas,64.24634083576625,nan,nan,nan,37.726538033561624,58.28561626000095,0.47978252108452835,nan
bas,60.38718471389023,nan,nan,nan,37.99620277456305,55.12850795748569,0.4865685689411727,nan
bas,59.05828201857396,nan,nan,nan,39.94649148930899,53.57282144970208,0.4907146262520047,nan
bas,61.408281495606694,nan,nan,nan,44.13112674224911,56.29850825986889,0.48905103779895553,nan
bas,62.63640761057855,nan,nan,nan,52.02685069207552,60.413746768021205,0.48665235348413166,nan
bas,65.28011170624883,nan,nan,nan,64.05804504529992,65.19543123649298,0.48897990327487445,nan
bas,67.56361455311178,nan,nan,nan,79.49122474473877,68.57500654073553,0.49020747118808367,nan
haut,81.14691025042261,96.53286627179662,nan,nan,168.19060766058783,160.5514132883948,0.5617774194866063,0.6192731738944435
haut,82.01436112480522,97.96333240653942,nan,nan,168.87948109724869,162.5449855205109,0.5688904397678543,0.6306096940093159
haut,82.86344477699129,98.97259379581031,nan,nan,169.3368157756613,164.1872452419958,0.5741349862423685,0.6392527206367233
haut,83.77643300479657,99.68650154099133,nan,nan,169.64252895316025,165.4047988694466,0.5777498029621673,0.6454330047192172
haut,84.30529945567932,99.87358825580014,nan,nan,169.8958441258624,166.09667883135702,0.5799338883773629,0.6493562967952119
haut,84.95494774399505,100.48434965851679,nan,nan,170.13754803126824,166.60246061892624,0.5817722728225034,0.6525474894464263
haut,85.4459597761451,101.06721465667297,nan,nan,170.30290031401813,166.9544638698717,0.5822596312665046,0.6538414709632906
haut,85.718484420059,101.40991907892841,nan,nan,170.37544964071418,167.14432668330002,0.5824193188797402,0.6545159536064675
haut,86.09297638719347,101.24867223548011,nan,nan,170.36471061659904,167.20219504812854,0.5827530703191718,0.6551236219301407
haut,86.42736967862142,101.34967590461767,nan,nan,170.33197746313414,167.22310327077844,0.5823645137682761,0.6548252781798704
haut,86.73635907225326,101.3913012903041,nan,nan,170.25664532903048,167.22292392192796,0.5822516523963116,0.6547230513393587
haut,86.92268187768217,101.32028748762494,nan,nan,170.196902128101,167.32407435500227,0.5831676438375791,0.6556732815740786
haut,87.11780985812693,101.38486336454508,nan,nan,170.18687013295815,167.44211780273193,0.5844500081300231,0.6570427331822005
bas,22.532798303232145,46.17734730131549,nan,nan,75.56250104190181,62.808366641130924,0.8434508607511045,0.9640046665800355
bas,21.36823027644701,41.57497756716288,nan,nan,75.67990801528475,65.03353230008324,0.8176649769906865,0.9593003760871509
bas,25.989397850354337,41.04244219761853,nan,nan,82.4822996224419,78.8136861392308,0.7496720984865739,0.8827141101104813
haut,64.66553815073843,nan,nan,nan,167.3962386768062,170.51685428314315,0.6055715458405584,nan
haut,64.86571976464845,nan,nan,nan,168.0961409521994,171.27565897082943,0.6019695389027095,nan
haut,64.96120146698915,nan,nan,nan,168.74838143186196,171.6338514514571,0.5981005983259416,nan
haut,64.9588832959708,nan,nan,nan,169.33979970547716,171.72096008353734,0.5960877845339386,nan
haut,65.03021289047433,nan,nan,nan,169.65337812691587,171.595991455307,0.5923431873088819,nan
haut,64.68994187198547,nan,nan,nan,169.73222619120074,171.14614473586062,0.5877534716202193,nan
haut,63.94066585916363,nan,nan,nan,169.63521270028457,170.05038053582757,0.5861843011146219,nan
haut,62.96485510098377,nan,nan,nan,169.2518492461271,168.23569110704622,0.5840040135054457,nan
haut,62.24866812824647,nan,nan,nan,168.26331579920065,165.56528102728583,0.5793240479120241,nan
bas,30.70162719628096,nan,nan,nan,81.43011928339459,80.4536017222536,nan,nan
